,mean,std,mean+2std,mean-2std
chr18:57588692-57588693,0.9208133091286235,0.019258243132998638,0.9593297953946207,0.8822968228626262
chr18:20939027-20939028,0.8967653380269098,0.020045272356482288,0.9368558827398744,0.8566747933139452
chr18:55771478-55771479,0.8826302749811032,0.02716940463561431,0.9369690842523318,0.8282914657098747
chr18:23795837-23795838,0.8870112058967826,0.01947685948987411,0.9259649248765308,0.8480574869170344
chr18:46558089-46558090,0.9045747141184721,0.022820845861947013,0.9502164058423661,0.8589330223945781
chr18:12053579-12053580,0.9096014939084034,0.021284961131091802,0.952171416170587,0.8670315716462198
chr18:10499521-10499522,0.9096452949096063,0.022552029080104837,0.954749353069816,0.8645412367493966
chr18:74452553-74452554,0.9080328835860082,0.017714518950650546,0.9434619214873093,0.8726038456847071
chr18:68289110-68289391,0.9001251072817924,0.01671685956989864,0.9335588264215897,0.8666913881419951
chr18:9095343-9095344,0.9209089593850339,0.017984315245564,0.9568775898761619,0.884940328893906
chr18:28509936-28509937,0.9177867409362366,0.018132653706946188,0.9540520483501289,0.8815214335223442
chr19:3507867-3507868,0.054331605173984596,0.025477034417873,0.1052856740097306,0.0033775363382385973
chr19:54153280-54153281,0.05005668347751799,0.01469794892478658,0.07945258132709115,0.02066078562794483
chr19:52351246-52351247,0.04538436064842364,0.018987582323442182,0.083359525295308,0.0074091960015392755
chr19:45834973-45834974,0.05923058945893343,0.018503243842773954,0.09623707714448135,0.022224101773385525
chr19:50679496-50679497,0.053334970173510965,0.015244342071856763,0.0838236543172245,0.02284628602979744
chr19:5935454-5935455,0.06365532396269781,0.022030926565734864,0.10771717709416753,0.01959347083122808
chr19:18171641-18171642,0.06120452171194078,0.020606385439565916,0.10241729259107261,0.01999175083280895
chr19:50309143-50309144,0.06101836483394603,0.02640295319620947,0.11382427122636496,0.008212458441527092
chr19:51754558-51754559,0.052712416176520255,0.01701036555230901,0.08673314728113828,0.018691685071902234
chr19:15568360-15568936,0.05004252639160291,0.03360962989698009,0.11726178618556309,-0.017176733402357272
chr19:7671142-7671143,0.05313712129559101,0.019640748435105396,0.0924186181658018,0.013855624425380221
chr19:13910592-13910593,0.05909203278563525,0.04318707812785281,0.14546618904134087,-0.02728212347007037
chr19:56113869-56114370,0.06818582455772397,0.033215588493399624,0.13461700154452322,0.0017546475709247222
chr19:57654968-57654969,0.07535130699016516,0.01888672742129024,0.11312476183274564,0.03757785214758468
chr19:49012411-49012412,0.06524452668254548,0.04766554891995534,0.16057562452245616,-0.03008657115736521
chr19:54150900-54151600,0.05665596046804772,0.02369329630060627,0.10404255306926026,0.009269367866835174
chr19:38796094-38796095,0.09683755456563796,0.04748374617751549,0.19180504692066894,0.001870062210606982
chr19:17451141-17451142,0.08027820621330166,0.021593994869369207,0.12346619595204007,0.037090216474563245
chr19:8226482-8226483,0.0697149295898939,0.020784798291903224,0.11128452617370035,0.02814533300608746
chr19:44096461-44097458,0.07024769143816574,0.027994024573525754,0.12623574058521725,0.014259642291114233
chr19:3855625-3855626,0.07392727237474812,0.02143658736310481,0.11680044710095774,0.031054097648538503
chr19:55073449-55073450,0.04233079549682731,0.015024359926923183,0.07237951535067368,0.012282075642980946
chr19:39051805-39052113,0.04254141526681152,0.021892546517631273,0.08632650830207407,-0.0012436777684510236
chr19:46136557-46136558,0.07763001052908101,0.019944772569625596,0.1175195556683322,0.03774046538982982
chr19:39934766-39934767,0.07763735465547908,0.01900470787807783,0.11564677041163474,0.03962793889932342
chr19:8575566-8576680,0.051007414331738714,0.023028901065232178,0.09706521646220306,0.004949612201274357
chr19:45225743-45225744,0.8886742083041739,0.020171120489236395,0.9290164492826467,0.848331967325701
chr19:55387170-55387171,0.9124369686663688,0.018472320648052924,0.9493816099624747,0.875492327370263
chr19:40447649-40447650,0.8844935373392625,0.022107520273984202,0.9287085778872309,0.8402784967912941
chr19:40811419-40811420,0.8758504603969972,0.024871135698415033,0.9255927317938273,0.8261081890001671
chr19:2085286-2085484,0.8914859860598632,0.01665064117221573,0.9247872684042946,0.8581847037154318
chr19:4109096-4109097,0.8886592851278725,0.029444772690495388,0.9475488305088633,0.8297697397468817
chr19:51749698-51749699,0.917998484138012,0.014428014477105308,0.9468545130922226,0.8891424551838014
chr19:36083276-36083277,0.9070698915382697,0.02056498755625826,0.9481998666507861,0.8659399164257532
chr19:42101873-42101874,0.9161862974221471,0.018146255213959767,0.9524788078500666,0.8798937869942276
chr19:17236250-17237121,0.9019031365747335,0.016211891828492406,0.9343269202317184,0.8694793529177487
chr19:4115181-4115182,0.9050534569915826,0.018411574214329554,0.9418766054202417,0.8682303085629235
chr19:6674997-6674998,0.8951130851471503,0.020200748432918247,0.9355145820129868,0.8547115882813138
chr19:54890046-54890047,0.9183459816501556,0.01822214032337657,0.9547902622969087,0.8819017010034025
chr20:58624553-58624554,0.06725031543821684,0.03513219850292283,0.1375147124440625,-0.0030140815676288207
chr20:50602452-50602453,0.04779923277985691,0.016106533087629046,0.080012298955115,0.015586166604598821
chr20:6021584-6021585,0.04517903814708608,0.016899721479663576,0.07897848110641323,0.011379595187758926
chr20:56748670-56748671,0.05774563279944101,0.015063096765810897,0.0878718263310628,0.027619439267819217
chr20:46029544-46029545,0.050267996874635026,0.01463758599962107,0.07954316887387716,0.020992824875392887
chr20:59325474-59325475,0.039763260896876054,0.014354328092714846,0.06847191708230574,0.011054604711446363
chr20:46094568-46094569,0.05208002898821819,0.018422597033662284,0.08892522305554276,0.015234834920893621
chr20:37482643-37482644,0.06909830864617635,0.023188907367085926,0.1154761233803482,0.022720493912004494
chr20:50138879-50138880,0.04191192587464105,0.015515326577423551,0.07294257902948816,0.010881272719793948
chr20:22263476-22263477,0.03435728758990397,0.012372507596384764,0.059102302782673505,0.009612272397134445
chr20:52535564-52535565,0.05003624427577793,0.01807465234083418,0.08618554895744629,0.013886939594109568
chr20:3833777-3834206,0.08472173419625798,0.017981624029267427,0.12068498225479282,0.04875848613772312
chr20:58045038-58045275,0.05568221563254171,0.02009062752796414,0.09586347068846998,0.015500960576613425
chr20:419393-419394,0.8909588314731328,0.020942964832266667,0.9328447611376661,0.8490729018085995
chr20:57829304-57829305,0.9050504766629525,0.019511854781835865,0.9440741862266242,0.8660267670992807
chr20:40298353-40298354,0.8933487252768496,0.021430768556869005,0.9362102623905876,0.8504871881631116
chr20:47654878-47654879,0.8818221843375801,0.022151412164690736,0.9261250086669616,0.8375193600081986
chr20:58803574-58803575,0.9099551095002126,0.021027131067478114,0.9520093716351689,0.8679008473652564
chr20:20528394-20528395,0.9051511538536925,0.02294846115315418,0.9510480761600009,0.8592542315473841
chr20:52259797-52259798,0.885339125948466,0.02115609743704166,0.9276513208225493,0.8430269310743826
chr20:52456134-52456135,0.8943493534822963,0.02165154044597263,0.9376524343742415,0.851046272590351
chr20:4792685-4792686,0.9090192167155566,0.01974159183981391,0.9485024003951844,0.8695360330359289
chr20:17976788-17976789,0.9098061050229393,0.027558225197909524,0.9649225554187584,0.8546896546271203
chr21:16828458-16828459,0.052395220595818665,0.017157652078872893,0.08671052475356444,0.018079916438072878
chr21:34313146-34313147,0.06092459079603531,0.02115417048336229,0.10323293176275988,0.018616249829310726
chr21:16213321-16213322,0.0724377228018257,0.018589355538235323,0.10961643387829634,0.035259011725355054
chr21:44772531-44772532,0.072243310338119,0.027855013858699124,0.12795333805551723,0.01653328262072075
chr21:43594585-43594586,0.03589507410609971,0.013348857431923945,0.0625927889699476,0.009197359242251821
chr21:38918662-38918663,0.05245879706477496,0.01654715854595074,0.08555311415667644,0.01936447997287348
chr21:21777465-21777466,0.09118697433416587,0.03091361846987115,0.15301421127390816,0.029359737394423567
chr21:41550814-41550815,0.0695417041949936,0.01624623038393074,0.10203416496285508,0.037049243427132124
chr21:37670549-37670550,0.9002280541078754,0.021544495715848207,0.9433170455395719,0.857139062676179
chr21:37305007-37305008,0.9056571871624184,0.01847909741066611,0.9426153819837506,0.8686989923410862
chr21:20813722-20813723,0.93157564857279,0.015464271391135698,0.9625041913550614,0.9006471057905185
chr21:43947935-43947936,0.9132050556730396,0.018041073601461288,0.9492872028759621,0.877122908470117
chr21:43845498-43845499,0.9030780047670683,0.01871734249898931,0.940512689765047,0.8656433197690897
chr21:45336673-45336904,0.9539103022183586,0.01311617615762476,0.9801426545336082,0.927677949903109
chr21:32699341-32699342,0.9303142775831744,0.015949860953755574,0.9622139994906855,0.8984145556756633
chr22:22478397-22478398,0.04800662855143243,0.020750346888998943,0.08950732232943032,0.0065059347734345435
chr22:27139028-27139320,0.05796638391413482,0.0162240991583994,0.09041458223093363,0.02551818559733602
chr22:48310798-48310799,0.04748983092930757,0.016398635355277864,0.0802871016398633,0.014692560218751843
chr22:38435203-38435260,0.049832940822687,0.018837052780014796,0.08750704638271659,0.01215883526265741
chr22:23801478-23801479,0.06303396322002124,0.054858602335992025,0.1727511678920053,-0.046683241451962815
chr22:18638538-18638539,0.07750821448974794,0.04567875344110342,0.16886572137195477,-0.013849292392458898
chr22:25056417-25056418,0.04608960988261508,0.01428715699724898,0.07466392387711304,0.01751529588811712
chr22:47666710-47666711,0.05635376966917093,0.01817736363399379,0.09270849693715852,0.019999042401183352
chr22:29791140-29791141,0.8926332274770037,0.021780050825623565,0.9361933291282508,0.8490731258257566
chr22:34189040-34189041,0.9124994780991819,0.017946061956953432,0.9483916020130887,0.876607354185275
chr22:38001083-38001084,0.8803211217529069,0.023770347445055153,0.9278618166430171,0.8327804268627966
chr22:22171121-22171157,0.8921259773123826,0.017971065967126283,0.9280681092466352,0.8561838453781301
chr22:27509335-27509357,0.9037402429843299,0.01831284604725903,0.9403659350788479,0.8671145508898118
chr22:48534775-48534776,0.9175452470431729,0.017992004522327888,0.9535292560878287,0.881561237998517
chr22:38023673-38023674,0.8872609069361531,0.020970404457886345,0.9292017158519258,0.8453200980203804
chr22:45525789-45525790,0.9083935871877654,0.01993523382800635,0.9482640548437781,0.8685231195317528
chr22:39337729-39337730,0.9102352456952908,0.022542254963340395,0.9553197556219716,0.86515073576861
chr22:26132921-26132922,0.9218749206852491,0.017050150472705815,0.9559752216306607,0.8877746197398375
chr22:40420987-40420988,0.9252935130681105,0.027234057512167148,0.9797616280924448,0.8708253980437761
chr22:37813098-37813099,0.9859725888189438,0.009244434131204913,1.0044614570813537,0.967483720556534
chrX:72062474-72062475,0.02701770862380614,0.018727687450786238,0.06447308352537862,-0.010437666277766336
chrX:14083266-14083267,0.05201355735791629,0.021242222551919217,0.09449800246175472,0.009529112254077855
chrX:154117176-154117177,0.06077814616798171,0.02152338830451218,0.10382492277700607,0.01773136955895735
chrX:30739107-30739108,0.069077507751853,0.027456870186502624,0.12399124812485826,0.01416376737884776
chrX:49040277-49040278,0.04300108558098026,0.04292800290574318,0.12885709139246662,-0.042854920230506105
chrX:77239706-77239707,0.06542664007042986,0.01740018081613768,0.10022700170270522,0.030626278438154506
chrX:130881392-130881393,0.05700652742227207,0.021616360446255138,0.10023924831478234,0.013773806529761796
chrX:9960096-9960579,0.05245135674148268,0.01899906414606999,0.09044948503362266,0.0144532284493427
chrX:50024233-50024551,0.05735546530774112,0.018103524889359814,0.09356251508646074,0.02114841552902149
chrX:71034350-71034351,0.05361120937535106,0.024811613095782503,0.10323443556691607,0.003987983183786056
chrX:84581306-84581307,0.028768989765634172,0.015755980944949014,0.0602809516555322,-0.002742972124263856
chrX:13061505-13061606,0.04832726601475373,0.017175996472331118,0.08267925895941597,0.013975273070091492
chrX:23132598-23132599,0.04785767562444769,0.01660188166230937,0.08106143894906642,0.014653912299828951
chrX:70887940-70887941,0.069555542657104,0.03620823149264072,0.14197200564238543,-0.0028609203281774465
chrX:37404389-37404648,0.0746064703631767,0.0208057353844006,0.1162179411319779,0.032994999594375504
chrX:130838253-130839062,0.05726862090203946,0.016241112226217533,0.08975084535447453,0.024786396449604398
chrX:2835913-2836301,0.06310616786573216,0.021037450354580756,0.10518106857489368,0.021031267156570645
chrX:34405983-34406214,0.03809476216293568,0.02392030138814089,0.08593536493921747,-0.009745840613346095
chrX:96138767-96139068,0.05302836158850898,0.013394496882380038,0.07981735535326906,0.026239367823748905
chrX:49236806-49236807,0.05269538373261187,0.03772735869269753,0.12815010111800693,-0.02275933365278318
chrX:130875247-130875248,0.05668946288878405,0.017446128058506302,0.09158171900579665,0.021797206771771445
chrX:40481859-40483213,0.049432004214875154,0.019726408254881415,0.08888482072463799,0.009979187705112323
chrX:49085918-49085919,0.09051199546676596,0.06445435232506352,0.21942070011689302,-0.03839670918336109
chrX:47181308-47181309,0.07930885009157287,0.017527059754281052,0.11436296960013498,0.04425473058301077
chrX:138641886-138641887,0.9094998557737626,0.01972735506574908,0.9489545659052607,0.8700451456422644
chrX:129221241-129221242,0.9039117124731663,0.01929758629502597,0.9425068850632182,0.8653165398831143
chrX:123529564-123529565,0.8713630206300627,0.02371204395402634,0.9187871085381153,0.82393893272201
chrX:103367793-103367794,0.9458639249910387,0.01580443027088431,0.9774727855328073,0.9142550644492701
chrX:69245611-69245612,0.9103821212586481,0.0195381639541266,0.9494584491669014,0.8713057933503949
chrX:109936239-109936240,0.9196916972943382,0.018758016438090924,0.9572077301705201,0.8821756644181563
chrX:15320362-15320363,0.914444974580725,0.017408247840407273,0.9492614702615396,0.8796284788999105
chrX:70416006-70416007,0.9122624613317947,0.018852546653083727,0.9499675546379621,0.8745573680256272
chrX:12974205-12975051,0.9292739009839063,0.015549163373500768,0.9603722277309078,0.8981755742369048
chrX:18874432-18874433,0.9123605983322773,0.017158223760188236,0.9466770458526538,0.8780441508119009
chrY:21208621-21208622,0.0930153075623,0.023563434860541625,0.14014217728338324,0.04588843784121675
chrY:21704081-21704138,0.05964575860878604,0.018271465697649855,0.09618869000408575,0.023102827213486332
